route_id,service_id,trip_id,direction_id,shape_id
CR_MAIN,weekday,95209,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_17d7
CR_MAIN,weekday,97503,1,SHP_CR_MAIN_CSMT_TO_GHATKOPAR_3424
CR_MAIN,weekday,97609,1,SHP_CR_MAIN_CSMT_TO_KURLA_fe30
CR_MAIN,weekday,95601,1,SHP_CR_MAIN_CSMT_TO_TITWALA_116a
CR_MAIN,weekday,95305,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_b907
CR_MAIN,weekday,97213,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,97331,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95503,1,SHP_CR_MAIN_CSMT_TO_ASANGAON_bcdb
CR_MAIN,weekday,95211,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_34eb
CR_MAIN,weekday,97611,1,SHP_CR_MAIN_CSMT_TO_KURLA_fe30
CR_MAIN,weekday,97047,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95603,1,SHP_CR_MAIN_CSMT_TO_TITWALA_de70
CR_MAIN,weekday,95111,1,SHP_CR_MAIN_CSMT_TO_KARJAT_ac33
CR_MAIN,weekday,97333,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,97049,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95405,1,SHP_CR_MAIN_CSMT_TO_KASARA_038f
CR_MAIN,weekday,97051,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95605,1,SHP_CR_MAIN_CSMT_TO_TITWALA_fed2
CR_MAIN,weekday,97335,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,97327,1,SHP_CR_MAIN_PAREL_TO_THANE_7e0b
CR_MAIN,weekday,97215,1,SHP_CR_MAIN_PAREL_TO_DOMBIVLI_dad8
CR_MAIN,weekday,97045,1,SHP_CR_MAIN_THANE_TO_KALYAN_38e4
CR_MAIN,weekday,95907,1,SHP_CR_MAIN_CSMT_TO_THANE_6dca
CR_MAIN,weekday,97613,1,SHP_CR_MAIN_CSMT_TO_KURLA_fe30
CR_MAIN,weekday,95213,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_17d7
CR_MAIN,weekday,97337,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95307,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_a0a7
CR_MAIN,weekday,96619,1,SHP_CR_MAIN_CSMT_TO_TITWALA_6f57
CR_MAIN,weekday,97505,1,SHP_CR_MAIN_CSMT_TO_GHATKOPAR_3424
CR_MAIN,weekday,95113,1,SHP_CR_MAIN_CSMT_TO_KARJAT_fcb0
CR_MAIN,weekday,97615,1,SHP_CR_MAIN_CSMT_TO_KURLA_fe30
CR_MAIN,weekday,95713,1,SHP_CR_MAIN_CSMT_TO_KALYAN_b0c7
CR_MAIN,weekday,97053,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95215,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_17d7
CR_MAIN,weekday,97339,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95309,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_b907
CR_MAIN,weekday,97055,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95407,1,SHP_CR_MAIN_CSMT_TO_KASARA_038f
CR_MAIN,weekday,97341,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95217,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_17d7
CR_MAIN,weekday,97217,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,95311,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_6853
CR_MAIN,weekday,97343,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,97617,1,SHP_CR_MAIN_CSMT_TO_KURLA_fe30
CR_MAIN,weekday,97057,1,SHP_CR_MAIN_PAREL_TO_KALYAN_01a9
CR_MAIN,weekday,95715,1,SHP_CR_MAIN_DADAR_TO_KALYAN_8096
CR_MAIN,weekday,96007,1,SHP_CR_MAIN_KARJAT_TO_KHOPOLI_c31b
CR_MAIN,weekday,97219,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,95115,1,SHP_CR_MAIN_CSMT_TO_KARJAT_ac33
CR_MAIN,weekday,97345,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95219,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_17d7
CR_MAIN,weekday,97619,1,SHP_CR_MAIN_CSMT_TO_KURLA_fe30
CR_MAIN,weekday,97059,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95607,1,SHP_CR_MAIN_CSMT_TO_TITWALA_f89f
CR_MAIN,weekday,97347,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95313,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_086b
CR_MAIN,weekday,97349,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95609,1,SHP_CR_MAIN_CSMT_TO_TITWALA_9a1f
CR_MAIN,weekday,97621,1,SHP_CR_MAIN_CSMT_TO_KURLA_fe30
CR_MAIN,weekday,96621,1,SHP_CR_MAIN_CSMT_TO_TITWALA_6f57
CR_MAIN,weekday,97351,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,97623,1,SHP_CR_MAIN_CSMT_TO_KURLA_fe30
CR_MAIN,weekday,95117,1,SHP_CR_MAIN_CSMT_TO_KARJAT_8034
CR_MAIN,weekday,97353,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95315,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_6853
CR_MAIN,weekday,97063,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,96623,1,SHP_CR_MAIN_CSMT_TO_TITWALA_6f57
CR_MAIN,weekday,97061,1,SHP_CR_MAIN_PAREL_TO_KALYAN_01a9
CR_MAIN,weekday,95221,1,SHP_CR_MAIN_DADAR_TO_BADLAPUR_11d2
CR_MAIN,weekday,96513,1,SHP_CR_MAIN_THANE_TO_ASANGAON_a906
CR_MAIN,weekday,96109,1,SHP_CR_MAIN_THANE_TO_KARJAT_2b9a
CR_MAIN,weekday,96009,1,SHP_CR_MAIN_KARJAT_TO_KHOPOLI_c31b
CR_MAIN,weekday,97221,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,95801,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_3584
CR_MAIN,weekday,97355,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,96311,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_f680
CR_MAIN,weekday,95409,1,SHP_CR_MAIN_CSMT_TO_KASARA_3861
CR_MAIN,weekday,97357,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95223,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_4937
CR_MAIN,weekday,97069,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,96625,1,SHP_CR_MAIN_CSMT_TO_TITWALA_6f57
CR_MAIN,weekday,96313,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_f680
CR_MAIN,weekday,97071,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,97073,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95005,1,SHP_CR_MAIN_CSMT_TO_KHOPOLI_c41a
CR_MAIN,weekday,97359,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95717,1,SHP_CR_MAIN_CSMT_TO_KALYAN_b0c7
CR_MAIN,weekday,97075,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95411,1,SHP_CR_MAIN_CSMT_TO_KASARA_3861
CR_MAIN,weekday,97077,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,97227,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,97065,1,SHP_CR_MAIN_PAREL_TO_KALYAN_01a9
CR_MAIN,weekday,97223,1,SHP_CR_MAIN_PAREL_TO_DOMBIVLI_dad8
CR_MAIN,weekday,97225,1,SHP_CR_MAIN_PAREL_TO_DOMBIVLI_dad8
CR_MAIN,weekday,95225,1,SHP_CR_MAIN_DADAR_TO_BADLAPUR_11d2
CR_MAIN,weekday,97067,1,SHP_CR_MAIN_KURLA_TO_KALYAN_41f8
CR_MAIN,weekday,96203,1,SHP_CR_MAIN_THANE_TO_BADLAPUR_2314
CR_MAIN,weekday,96627,1,SHP_CR_MAIN_CSMT_TO_TITWALA_6f57
CR_MAIN,weekday,96315,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_f680
CR_MAIN,weekday,97079,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95719,1,SHP_CR_MAIN_CSMT_TO_KALYAN_b0c7
CR_MAIN,weekday,97361,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,97083,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,97363,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,96407,1,SHP_CR_MAIN_CSMT_TO_KASARA_c8b5
CR_MAIN,weekday,95505,1,SHP_CR_MAIN_CSMT_TO_ASANGAON_bcdb
CR_MAIN,weekday,96317,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_f680
CR_MAIN,weekday,95119,1,SHP_CR_MAIN_CSMT_TO_KARJAT_5ae7
CR_MAIN,weekday,95227,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_4937
CR_MAIN,weekday,97085,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,96515,1,SHP_CR_MAIN_CSMT_TO_ASANGAON_7852
CR_MAIN,weekday,97365,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95121,1,SHP_CR_MAIN_CSMT_TO_KARJAT_8034
CR_MAIN,weekday,96631,1,SHP_CR_MAIN_CSMT_TO_TITWALA_6f57
CR_MAIN,weekday,97089,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95229,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_65a0
CR_MAIN,weekday,97081,1,SHP_CR_MAIN_PAREL_TO_KALYAN_01a9
CR_MAIN,weekday,97229,1,SHP_CR_MAIN_PAREL_TO_DOMBIVLI_dad8
CR_MAIN,weekday,95317,1,SHP_CR_MAIN_DADAR_TO_AMBERNATH_6b6e
CR_MAIN,weekday,96629,1,SHP_CR_MAIN_THANE_TO_TITWALA_cc39
CR_MAIN,weekday,97087,1,SHP_CR_MAIN_THANE_TO_KALYAN_38e4
CR_MAIN,weekday,96011,1,SHP_CR_MAIN_KARJAT_TO_KHOPOLI_c31b
CR_MAIN,weekday,96205,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_2614
CR_MAIN,weekday,97231,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,97367,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,96633,1,SHP_CR_MAIN_CSMT_TO_TITWALA_6f57
CR_MAIN,weekday,97093,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,96207,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_2614
CR_MAIN,weekday,95413,1,SHP_CR_MAIN_CSMT_TO_KASARA_3861
CR_MAIN,weekday,97095,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,97097,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,97369,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,96319,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_f680
CR_MAIN,weekday,97099,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95507,1,SHP_CR_MAIN_CSMT_TO_ASANGAON_fa80
CR_MAIN,weekday,95123,1,SHP_CR_MAIN_CSMT_TO_KARJAT_fcb0
CR_MAIN,weekday,96409,1,SHP_CR_MAIN_CSMT_TO_KASARA_c8b5
CR_MAIN,weekday,96321,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_f680
CR_MAIN,weekday,97103,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,97371,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95231,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_4937
CR_MAIN,weekday,96635,1,SHP_CR_MAIN_CSMT_TO_TITWALA_6f57
CR_MAIN,weekday,95007,1,SHP_CR_MAIN_CSMT_TO_KHOPOLI_08de
CR_MAIN,weekday,97101,1,SHP_CR_MAIN_PAREL_TO_KALYAN_01a9
CR_MAIN,weekday,97105,1,SHP_CR_MAIN_PAREL_TO_KALYAN_01a9
CR_MAIN,weekday,95909,1,SHP_CR_MAIN_DADAR_TO_THANE_b5e4
CR_MAIN,weekday,97091,1,SHP_CR_MAIN_KURLA_TO_KALYAN_41f8
CR_MAIN,weekday,96209,1,SHP_CR_MAIN_THANE_TO_BADLAPUR_2314
CR_MAIN,weekday,97233,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,95721,1,SHP_CR_MAIN_CSMT_TO_KALYAN_b0c7
CR_MAIN,weekday,97107,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,97235,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,97373,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,96517,1,SHP_CR_MAIN_CSMT_TO_ASANGAON_7852
CR_MAIN,weekday,95125,1,SHP_CR_MAIN_CSMT_TO_KARJAT_5ae7
CR_MAIN,weekday,95233,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_34eb
CR_MAIN,weekday,96637,1,SHP_CR_MAIN_CSMT_TO_TITWALA_6f57
CR_MAIN,weekday,97237,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,97113,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,97239,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,95319,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_152a
CR_MAIN,weekday,97115,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,97377,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95723,1,SHP_CR_MAIN_CSMT_TO_KALYAN_b0c7
CR_MAIN,weekday,96325,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_f680
CR_MAIN,weekday,95509,1,SHP_CR_MAIN_CSMT_TO_ASANGAON_1fc1
CR_MAIN,weekday,97379,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,96639,1,SHP_CR_MAIN_CSMT_TO_TITWALA_6f57
CR_MAIN,weekday,95127,1,SHP_CR_MAIN_CSMT_TO_KARJAT_8034
CR_MAIN,weekday,97109,1,SHP_CR_MAIN_PAREL_TO_KALYAN_01a9
CR_MAIN,weekday,97375,1,SHP_CR_MAIN_PAREL_TO_THANE_7e0b
CR_MAIN,weekday,95611,1,SHP_CR_MAIN_DADAR_TO_TITWALA_2aab
CR_MAIN,weekday,97117,1,SHP_CR_MAIN_KURLA_TO_KALYAN_41f8
CR_MAIN,weekday,96323,1,SHP_CR_MAIN_THANE_TO_AMBERNATH_9202
CR_MAIN,weekday,97381,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,97241,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,97383,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,97625,1,SHP_CR_MAIN_CSMT_TO_KURLA_fe30
CR_MAIN,weekday,95235,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_80d7
CR_MAIN,weekday,97123,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95415,1,SHP_CR_MAIN_CSMT_TO_KASARA_f806
CR_MAIN,weekday,97385,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95321,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_90da
CR_MAIN,weekday,97127,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,97387,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,97245,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,97389,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,97129,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95511,1,SHP_CR_MAIN_CSMT_TO_ASANGAON_cb8b
CR_MAIN,weekday,95237,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_667f
CR_MAIN,weekday,97391,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95727,1,SHP_CR_MAIN_CSMT_TO_KALYAN_ffd4
CR_MAIN,weekday,97243,1,SHP_CR_MAIN_PAREL_TO_DOMBIVLI_dad8
CR_MAIN,weekday,97131,1,SHP_CR_MAIN_PAREL_TO_KALYAN_01a9
CR_MAIN,weekday,95725,1,SHP_CR_MAIN_DADAR_TO_KALYAN_d0fa
CR_MAIN,weekday,97121,1,SHP_CR_MAIN_VIDYAVIHAR_TO_KALYAN_424c
CR_MAIN,weekday,97125,1,SHP_CR_MAIN_VIDYAVIHAR_TO_KALYAN_424c
CR_MAIN,weekday,97119,1,SHP_CR_MAIN_THANE_TO_KALYAN_38e4
CR_MAIN,weekday,96111,1,SHP_CR_MAIN_THANE_TO_KARJAT_2b9a
CR_MAIN,weekday,97627,1,SHP_CR_MAIN_CSMT_TO_KURLA_fe30
CR_MAIN,weekday,95613,1,SHP_CR_MAIN_CSMT_TO_TITWALA_f89f
CR_MAIN,weekday,97393,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95009,1,SHP_CR_MAIN_CSMT_TO_KHOPOLI_c41a
CR_MAIN,weekday,97135,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95803,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_a391
CR_MAIN,weekday,95323,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_a0a7
CR_MAIN,weekday,97629,1,SHP_CR_MAIN_CSMT_TO_KURLA_fe30
CR_MAIN,weekday,95513,1,SHP_CR_MAIN_CSMT_TO_ASANGAON_d1f5
CR_MAIN,weekday,97395,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,97139,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95615,1,SHP_CR_MAIN_CSMT_TO_TITWALA_01dc
CR_MAIN,weekday,97249,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,95239,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_4937
CR_MAIN,weekday,95731,1,SHP_CR_MAIN_CSMT_TO_KALYAN_0f6e
CR_MAIN,weekday,97397,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95325,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_086b
CR_MAIN,weekday,97143,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95911,1,SHP_CR_MAIN_CSMT_TO_THANE_27f5
CR_MAIN,weekday,97247,1,SHP_CR_MAIN_PAREL_TO_DOMBIVLI_dad8
CR_MAIN,weekday,97141,1,SHP_CR_MAIN_PAREL_TO_KALYAN_01a9
CR_MAIN,weekday,95729,1,SHP_CR_MAIN_DADAR_TO_KALYAN_df27
CR_MAIN,weekday,97133,1,SHP_CR_MAIN_VIDYAVIHAR_TO_KALYAN_424c
CR_MAIN,weekday,97137,1,SHP_CR_MAIN_VIDYAVIHAR_TO_KALYAN_424c
CR_MAIN,weekday,96211,1,SHP_CR_MAIN_THANE_TO_BADLAPUR_2314
CR_MAIN,weekday,97145,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,97251,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,95129,1,SHP_CR_MAIN_CSMT_TO_KARJAT_fcb0
CR_MAIN,weekday,97631,1,SHP_CR_MAIN_CSMT_TO_KURLA_fe30
CR_MAIN,weekday,95327,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_bdf3
CR_MAIN,weekday,97399,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95417,1,SHP_CR_MAIN_CSMT_TO_KASARA_2c81
CR_MAIN,weekday,95515,1,SHP_CR_MAIN_CSMT_TO_ASANGAON_5671
CR_MAIN,weekday,96327,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_f680
CR_MAIN,weekday,95733,1,SHP_CR_MAIN_CSMT_TO_KALYAN_1a49
CR_MAIN,weekday,97401,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95617,1,SHP_CR_MAIN_CSMT_TO_TITWALA_c27b
CR_MAIN,weekday,97253,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,95241,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_f4db
CR_MAIN,weekday,97403,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95735,1,SHP_CR_MAIN_CSMT_TO_KALYAN_09fe
CR_MAIN,weekday,97633,1,SHP_CR_MAIN_CSMT_TO_KURLA_fe30
CR_MAIN,weekday,95131,1,SHP_CR_MAIN_CSMT_TO_KARJAT_71f8
CR_MAIN,weekday,95619,1,SHP_CR_MAIN_CSMT_TO_TITWALA_7413
CR_MAIN,weekday,97149,1,SHP_CR_MAIN_PAREL_TO_KALYAN_01a9
CR_MAIN,weekday,97151,1,SHP_CR_MAIN_PAREL_TO_KALYAN_01a9
CR_MAIN,weekday,95737,1,SHP_CR_MAIN_DADAR_TO_KALYAN_df27
CR_MAIN,weekday,97147,1,SHP_CR_MAIN_THANE_TO_KALYAN_38e4
CR_MAIN,weekday,96213,1,SHP_CR_MAIN_THANE_TO_BADLAPUR_2314
CR_MAIN,weekday,96013,1,SHP_CR_MAIN_KARJAT_TO_KHOPOLI_c31b
CR_MAIN,weekday,97405,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95913,1,SHP_CR_MAIN_CSMT_TO_THANE_88dc
CR_MAIN,weekday,97153,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,97255,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,95243,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_7d2c
CR_MAIN,weekday,97155,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95419,1,SHP_CR_MAIN_CSMT_TO_KASARA_2c81
CR_MAIN,weekday,97157,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,97409,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95245,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_4937
CR_MAIN,weekday,95739,1,SHP_CR_MAIN_CSMT_TO_KALYAN_a90c
CR_MAIN,weekday,95621,1,SHP_CR_MAIN_CSMT_TO_TITWALA_83cc
CR_MAIN,weekday,96215,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_2614
CR_MAIN,weekday,97161,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,95331,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_6853
CR_MAIN,weekday,97413,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95623,1,SHP_CR_MAIN_CSMT_TO_TITWALA_750f
CR_MAIN,weekday,97407,1,SHP_CR_MAIN_PAREL_TO_THANE_7e0b
CR_MAIN,weekday,97257,1,SHP_CR_MAIN_PAREL_TO_DOMBIVLI_dad8
CR_MAIN,weekday,97411,1,SHP_CR_MAIN_PAREL_TO_THANE_7e0b
CR_MAIN,weekday,95329,1,SHP_CR_MAIN_DADAR_TO_AMBERNATH_6b6e
CR_MAIN,weekday,97159,1,SHP_CR_MAIN_KURLA_TO_KALYAN_41f8
CR_MAIN,weekday,96113,1,SHP_CR_MAIN_THANE_TO_KARJAT_2b9a
CR_MAIN,weekday,96329,1,SHP_CR_MAIN_THANE_TO_AMBERNATH_9202
CR_MAIN,weekday,96015,1,SHP_CR_MAIN_KARJAT_TO_KHOPOLI_c31b
CR_MAIN,weekday,95133,1,SHP_CR_MAIN_CSMT_TO_KARJAT_8034
CR_MAIN,weekday,96217,1,SHP_CR_MAIN_CSMT_TO_BADLAPUR_2614
CR_MAIN,weekday,97415,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,95517,1,SHP_CR_MAIN_CSMT_TO_ASANGAON_9595
CR_MAIN,weekday,97163,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,96641,1,SHP_CR_MAIN_CSMT_TO_TITWALA_6f57
CR_MAIN,weekday,97417,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,96331,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_f680
CR_MAIN,weekday,97259,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,97167,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,96643,1,SHP_CR_MAIN_CSMT_TO_TITWALA_6f57
CR_MAIN,weekday,97419,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,96333,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_f680
CR_MAIN,weekday,97635,1,SHP_CR_MAIN_CSMT_TO_KURLA_fe30
CR_MAIN,weekday,95011,1,SHP_CR_MAIN_CSMT_TO_KHOPOLI_4c68
CR_MAIN,weekday,95421,1,SHP_CR_MAIN_CSMT_TO_KASARA_2c81
CR_MAIN,weekday,95333,1,SHP_CR_MAIN_CSMT_TO_AMBERNATH_a657
CR_MAIN,weekday,97261,1,SHP_CR_MAIN_CSMT_TO_DOMBIVLI_8e24
CR_MAIN,weekday,97421,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
CR_MAIN,weekday,96519,1,SHP_CR_MAIN_CSMT_TO_ASANGAON_7852
CR_MAIN,weekday,97171,1,SHP_CR_MAIN_CSMT_TO_KALYAN_636e
CR_MAIN,weekday,97423,1,SHP_CR_MAIN_CSMT_TO_THANE_6b27
